Task,T6765
Scope 1/1, Sample 1/17 (JUNK1)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,-50.7,17.7,NaN,,
0.0005,1,-50.8,17.7,0.0005,,
0.0025,2,-50.9,17.7,0.0020,,
0.0050,3,-50.9,17.7,0.0025,,
0.0085,4,-50.9,17.7,0.0030,,
0.0150,5,-50.8,17.7,0.0060,,
0.0230,6,-50.8,17.7,0.0075,,
0.0305,7,-50.5,17.7,0.0075,,
0.0390,8,-50.2,17.7,0.0085,,
0.0475,9,-49.6,17.7,0.0075,,
0.0560,10,-49.0,17.8,0.0075,,
0.0645,11,-48.2,17.8,0.0075,,
0.0730,12,-47.3,17.8,0.0075,,
0.0805,13,-46.4,17.8,0.0075,,
0.0890,14,-45.3,17.8,0.0085,,
0.0975,15,-43.9,17.8,0.0075,,
0.1055,16,-42.6,17.8,0.0075,,
0.1140,17,-41.1,17.8,0.0075,,
0.1225,18,-39.7,17.8,0.0085,,
0.1300,19,-38.2,17.8,0.0075,,
0.1385,20,-36.6,17.8,0.0085,,
0.1470,21,-34.9,17.8,0.0075,,
0.1555,22,-33.3,17.8,0.0075,,
0.1640,23,-31.6,17.8,0.0075,,
0.1715,24,-30.1,17.8,0.0075,,
0.1800,25,-28.4,17.8,0.0085,,
0.1885,26,-26.9,17.8,0.0085,,
0.1970,27,-25.3,17.8,0.0075,,
0.2050,28,-23.8,17.8,0.0075,,
0.2135,29,-22.5,17.8,0.0075,,
0.2220,30,-21.3,17.8,0.0085,,
0.2295,31,-19.9,17.8,0.0075,,
0.2380,32,-18.6,17.8,0.0085,,
0.2465,33,-17.4,17.8,0.0075,,
0.2550,34,-16.3,17.8,0.0075,,
0.2635,35,-15.1,17.8,0.0075,,
0.2710,36,-14.1,17.8,0.0075,,
0.2795,37,-13.0,17.8,0.0085,,
0.2880,38,-12.0,17.8,0.0085,,
0.2965,39,-11.1,17.8,0.0075,,
0.3045,40,-10.2,17.8,0.0075,,
0.3130,41,-9.3,17.8,0.0075,,
0.3210,42,-8.4,17.8,0.0080,,
0.3290,43,-7.6,17.8,0.0080,,
0.3375,44,-6.9,17.8,0.0085,,
0.3460,45,-6.2,17.8,0.0075,,
0.3545,46,-5.4,17.8,0.0075,,
0.3630,47,-4.4,17.8,0.0075,,
0.3705,48,-3.6,17.8,0.0075,,
0.3790,49,-2.7,17.8,0.0085,,
0.3875,50,-1.7,17.8,0.0075,,
0.3960,51,-0.6,17.8,0.0075,,
0.4045,52,-0.1,17.8,0.0075,,
0.4125,53,0.2,17.9,0.0080,,
0.4205,54,0.7,17.9,0.0080,,
0.4285,55,1.5,17.9,0.0080,,
0.4370,56,2.7,17.9,0.0075,,
0.4455,57,3.5,17.9,0.0075,,
0.4540,58,4.0,17.9,0.0075,,
0.4615,59,4.7,17.9,0.0075,,
0.4700,60,5.2,17.9,0.0085,,
0.4785,61,5.8,17.9,0.0085,,
0.4870,62,6.4,17.9,0.0075,,
0.4955,63,7.0,17.9,0.0075,,
0.5040,64,7.7,17.9,0.0075,,
0.5115,65,8.2,17.9,0.0075,,
0.5200,66,9.0,17.9,0.0085,,
0.5280,67,9.8,17.9,0.0075,,
0.5365,68,10.7,17.9,0.0075,,
0.5450,69,11.6,17.9,0.0075,,
0.5535,70,12.2,17.9,0.0075,,
0.5610,71,12.8,17.9,0.0075,,
0.5695,72,13.5,17.9,0.0085,,
0.5780,73,14.1,17.9,0.0075,,
0.5865,74,14.8,17.9,0.0075,,
0.5950,75,15.5,17.9,0.0075,,
0.6035,76,16.3,17.9,0.0085,,
0.6110,77,17.0,17.9,0.0075,,
0.6195,78,17.7,17.9,0.0085,,
0.6275,79,18.4,17.9,0.0075,,
0.6360,80,19.2,17.9,0.0075,,
0.6445,81,19.9,17.9,0.0075,,
0.6530,82,20.5,17.9,0.0085,,
0.6605,83,21.2,17.9,0.0075,,
0.6690,84,21.9,17.9,0.0085,,
0.6775,85,22.6,17.9,0.0075,,
0.6860,86,23.3,17.9,0.0075,,
0.6945,87,23.9,17.9,0.0075,,
0.7020,88,24.6,17.9,0.0075,,
0.7105,89,25.2,17.9,0.0085,,
0.7190,90,25.9,17.9,0.0085,,
0.7275,91,26.6,17.9,0.0075,,
0.7355,92,27.4,17.9,0.0075,,
0.7440,93,28.1,17.9,0.0075,,
0.7515,94,28.8,17.9,0.0075,,
0.7600,95,29.6,18.0,0.0085,,
0.7685,96,30.5,18.0,0.0075,,
