Results Editor,,,,,,,,,,,,,,,,,,,,
Result Overview,,,,,,,,,,,,,,,,,,,,
Sample Index In Scope,Sample ID1,Sample start time,Overall State,Excluded,Correction factor,Unit of Correction factor,Temperature [°C],Unit of Temperature [°C],Comment,Content (R3),Unit of Content (R3),Data markings of Content (R3),Content (R1),Unit of Content (R1),Data markings of Content (R1),Weight [g],Unit of Weight [g],,Density [g/m L],Unit of Density [g/m L]
1,junk1,10/4/2023 4:08:05 PM,OK,Unchecked,0,,25.0,°C,,2.463,mL,,59.898,g,,59.8984,g,,1.0,g/mL
2,junk2,10/4/2023 4:18:58 PM,OK,Unchecked,0,,25.0,°C,,2.474,mL,,60.201,g,,60.2014,g,,1.0,g/mL
3,CRM,10/4/2023 4:29:45 PM,OK,Unchecked,0,,25.0,°C,,2.379,mL,,59.926,g,,59.9261,g,,1.0,g/mL
4,preCabralD6_Dil1rep1,10/4/2023 4:40:18 PM,OK,Unchecked,0,,25.0,°C,,2.466,mL,,59.803,g,,59.8031,g,,1.0,g/mL
5,preCabralD6_Dil1rep2,10/4/2023 4:51:02 PM,OK,Unchecked,0,,25.0,°C,,2.466,mL,,60.134,g,,60.1344,g,,1.0,g/mL
6,preCabralD6_Dil1rep3,10/4/2023 5:01:51 PM,OK,Unchecked,0,,25.0,°C,,2.460,mL,,59.746,g,,59.7455,g,,1.0,g/mL
7,preCabralD6_Dil2rep1,10/4/2023 5:12:35 PM,OK,Unchecked,0,,25.0,°C,,2.484,mL,,60.116,g,,60.1155,g,,1.0,g/mL
8,preCabralD6_Dil2rep2,10/4/2023 5:23:22 PM,OK,Unchecked,0,,25.0,°C,,2.460,mL,,59.687,g,,59.6873,g,,1.0,g/mL
9,preCabralD6_Dil2rep3,10/4/2023 5:34:04 PM,OK,Unchecked,0,,25.0,°C,,2.476,mL,,60.094,g,,60.0939,g,,1.0,g/mL
10,preCabralD6_Dil3rep1,10/4/2023 5:44:51 PM,OK,Unchecked,0,,25.0,°C,,2.446,mL,,59.702,g,,59.7016,g,,1.0,g/mL
11,preCabralD6_Dil3rep2,10/4/2023 5:55:31 PM,OK,Unchecked,0,,25.0,°C,,2.447,mL,,59.800,g,,59.7997,g,,1.0,g/mL
12,preCabralD6_Dil3rep3,10/4/2023 6:06:13 PM,OK,Unchecked,0,,25.0,°C,,2.464,mL,,60.212,g,,60.2125,g,,1.0,g/mL
13,preCabralD6_Dil4rep1,10/4/2023 6:16:59 PM,OK,Unchecked,0,,25.0,°C,,2.460,mL,,59.891,g,,59.8911,g,,1.0,g/mL
14,preCabralD6_Dil4rep2,10/4/2023 6:27:45 PM,OK,Unchecked,0,,25.0,°C,,2.478,mL,,60.194,g,,60.1935,g,,1.0,g/mL
15,preCabralD6_Dil4rep3,10/4/2023 6:38:33 PM,OK,Unchecked,0,,25.0,°C,,2.476,mL,,60.100,g,,60.0999,g,,1.0,g/mL
16,preCabralD6_Dil5rep1,10/4/2023 6:49:19 PM,OK,Unchecked,0,,25.0,°C,,2.450,mL,,59.892,g,,59.8915,g,,1.0,g/mL
17,preCabralD6_Dil5rep2,10/4/2023 6:59:59 PM,OK,Unchecked,0,,25.0,°C,,2.462,mL,,60.206,g,,60.2064,g,,1.0,g/mL
18,preCabralD6_Dil5rep3,10/4/2023 7:10:43 PM,OK,Unchecked,0,,25.0,°C,,2.444,mL,,59.711,g,,59.7109,g,,1.0,g/mL
19,preCabralD6_Dil6rep1,10/4/2023 7:21:24 PM,OK,Unchecked,0,,25.0,°C,,2.483,mL,,60.216,g,,60.2163,g,,1.0,g/mL
20,preCabralD6_Dil6rep2,10/4/2023 7:32:09 PM,OK,Unchecked,0,,25.0,°C,,2.465,mL,,59.615,g,,59.6147,g,,1.0,g/mL
21,preCabralD6_Dil6rep3,10/4/2023 7:42:52 PM,OK,Unchecked,0,,25.0,°C,,2.488,mL,,60.181,g,,60.1811,g,,1.0,g/mL
22,preCabralD6_Dil7rep1,10/4/2023 7:53:39 PM,OK,Unchecked,0,,25.0,°C,,2.420,mL,,59.847,g,,59.8470,g,,1.0,g/mL
23,preCabralD6_Dil7rep2,10/4/2023 8:04:15 PM,OK,Unchecked,0,,25.0,°C,,2.434,mL,,60.256,g,,60.2559,g,,1.0,g/mL
24,preCabralD6_Dil7rep3,10/4/2023 8:14:56 PM,OK,Unchecked,0,,25.0,°C,,2.406,mL,,59.617,g,,59.6172,g,,1.0,g/mL
25,preCabralD6_Dil8rep1,10/4/2023 8:25:29 PM,OK,Unchecked,0,,25.0,°C,,2.445,mL,,59.696,g,,59.6961,g,,1.0,g/mL
26,preCabralD6_Dil8rep2,10/4/2023 8:36:08 PM,OK,Unchecked,0,,25.0,°C,,2.448,mL,,59.997,g,,59.9974,g,,1.0,g/mL
27,preCabralD6_Dil8rep3,10/4/2023 8:46:56 PM,OK,Unchecked,0,,25.0,°C,,2.450,mL,,59.791,g,,59.7913,g,,1.0,g/mL
28,preCabralD6_Dil9rep1,10/4/2023 8:57:36 PM,OK,Unchecked,0,,25.0,°C,,2.464,mL,,60.064,g,,60.0636,g,,1.0,g/mL
29,preCabralD6_Dil9rep2,10/4/2023 9:08:21 PM,OK,Unchecked,0,,25.0,°C,,2.456,mL,,59.768,g,,59.7679,g,,1.0,g/mL
30,preCabralD6_Dil9rep3,10/4/2023 9:19:06 PM,OK,Unchecked,0,,25.0,°C,,2.458,mL,,59.878,g,,59.8775,g,,1.0,g/mL
10/4/2023 9:35:17 PMSystemInternal,,,,,,,,,,,,,,,,,,1/1,,
