Table of Measured Values
Task,T699
Scope 1/1, Sample 1/16 (Junk)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,-73.7,22.5,NaN,,
0.0010,1,-73.4,22.5,0.0010,,
0.0025,2,-73.5,22.5,0.0015,,
0.0050,3,-73.4,22.5,0.0020,,
0.0085,4,-73.4,22.5,0.0030,,
0.0150,5,-73.3,22.5,0.0060,,
0.0230,6,-73.2,22.5,0.0075,,
0.0315,7,-72.8,22.5,0.0075,,
0.0400,8,-72.5,22.5,0.0075,,
0.0485,9,-72.0,22.5,0.0075,,
0.0560,10,-71.4,22.5,0.0070,,
0.0645,11,-70.7,22.5,0.0075,,
0.0730,12,-70.0,22.5,0.0075,,
0.0810,13,-69.0,22.5,0.0075,,
0.0895,14,-68.1,22.5,0.0075,,
0.0980,15,-67.2,22.5,0.0075,,
0.1065,16,-66.2,22.5,0.0075,,
0.1140,17,-65.1,22.5,0.0070,,
0.1225,18,-63.8,22.5,0.0075,,
0.1310,19,-62.7,22.5,0.0075,,
0.1395,20,-61.4,22.5,0.0075,,
0.1480,21,-60.0,22.5,0.0075,,
0.1560,22,-58.7,22.5,0.0075,,
0.1640,23,-57.2,22.5,0.0075,,
0.1720,24,-55.7,22.5,0.0075,,
0.1805,25,-54.2,22.5,0.0075,,
0.1890,26,-52.5,22.5,0.0075,,
0.1975,27,-50.7,22.5,0.0075,,
0.2060,28,-49.2,22.5,0.0075,,
0.2135,29,-47.3,22.5,0.0070,,
0.2220,30,-45.6,22.5,0.0075,,
0.2305,31,-43.7,22.5,0.0075,,
0.2385,32,-41.9,22.5,0.0075,,
0.2470,33,-40.1,22.5,0.0075,,
0.2555,34,-38.2,22.5,0.0070,,
0.2630,35,-36.6,22.5,0.0070,,
0.2715,36,-34.9,22.5,0.0075,,
0.2800,37,-33.3,22.5,0.0075,,
0.2885,38,-31.9,22.5,0.0075,,
0.2970,39,-30.3,22.5,0.0075,,
0.3055,40,-28.9,22.5,0.0070,,
0.3130,41,-27.6,22.5,0.0070,,
0.3215,42,-26.2,22.5,0.0075,,
0.3295,43,-25.0,22.5,0.0075,,
0.3380,44,-23.8,22.5,0.0075,,
0.3465,45,-22.6,22.5,0.0075,,
0.3550,46,-21.3,22.5,0.0075,,
0.3625,47,-20.3,22.5,0.0070,,
0.3710,48,-19.2,22.5,0.0075,,
0.3795,49,-18.1,22.5,0.0075,,
0.3880,50,-16.9,22.5,0.0075,,
0.3960,51,-15.8,22.5,0.0075,,
0.4045,52,-14.8,22.5,0.0075,,
0.4130,53,-13.8,22.5,0.0070,,
0.4205,54,-12.9,22.5,0.0070,,
0.4290,55,-11.9,22.5,0.0075,,
0.4375,56,-10.9,22.5,0.0075,,
0.4460,57,-10.0,22.5,0.0075,,
0.4545,58,-9.1,22.5,0.0075,,
0.4625,59,-8.2,22.5,0.0065,,
0.4705,60,-7.4,22.6,0.0075,,
0.4785,61,-6.5,22.5,0.0075,,
0.4870,62,-5.6,22.5,0.0075,,
0.4955,63,-4.4,22.5,0.0075,,
0.5040,64,-3.5,22.6,0.0075,,
0.5125,65,-2.6,22.6,0.0070,,
0.5200,66,-1.7,22.5,0.0070,,
0.5285,67,-0.6,22.6,0.0075,,
0.5370,68,0.2,22.6,0.0075,,
0.5450,69,0.4,22.6,0.0075,,
0.5535,70,1.3,22.6,0.0075,,
0.5620,71,2.3,22.5,0.0075,,
0.5695,72,3.7,22.6,0.0070,,
0.5780,73,4.1,22.6,0.0075,,
0.5865,74,4.9,22.6,0.0075,,
0.5950,75,5.7,22.6,0.0075,,
0.6035,76,6.4,22.6,0.0075,,
0.6120,77,7.1,22.6,0.0075,,
0.6195,78,7.8,22.6,0.0070,,
0.6280,79,8.8,22.6,0.0075,,
0.6365,80,9.9,22.6,0.0075,,
0.6445,81,10.8,22.6,0.0075,,
0.6530,82,11.8,22.6,0.0075,,
0.6615,83,12.6,22.6,0.0075,,
0.6690,84,13.6,22.6,0.0070,,
0.6775,85,14.4,22.6,0.0075,,
0.6860,86,15.3,22.6,0.0075,,
0.6945,87,16.2,22.6,0.0075,,
0.7030,88,17.1,22.6,0.0075,,
0.7115,89,18.0,22.6,0.0075,,
0.7190,90,18.8,22.6,0.0070,,
0.7275,91,19.6,22.6,0.0075,,
0.7355,92,20.5,22.6,0.0075,,
0.7440,93,21.5,22.6,0.0075,,
