"SampleID","TA","Mass","Sample.Index"
"Junk1",2396.04046940573,59.7634,1
"Junk2",2365.87612356725,59.8717,2
"LowSGD_rep2_day6_01192024",2399.76148397642,60.3213,3
"LowSGD_rep3_day6_01192024",2393.3221482596,59.7245,4
"MedSGD_rep1_day6_01192024",2425.27999360949,59.985,5
"MedSGD_rep2_day6_01192024",2429.08039645583,60.3474,6
"MedSGD_rep3_day6_01192024",2435.07210073373,59.8474,7
"HighSGD_rep1_day6_01192024",2513.13678677829,60.0846,8
"HighSGD_rep2_day6_01192024",2507.63002422689,60.3872,9
"HighSGD_rep3_day6_01192024",2513.71617845306,60.0988,10
"AmbSGD_rep1_day1_02152024",2370.59107108302,59.7222,11
"AmbSGD_rep2_day1_02152024",2375.56485106176,60.0238,12
"LowSGD_rep1_day1_02152024",2380.84735930881,60.2761,13
"LowSGD_rep2_day1_02152024",2385.9359154342,60.1385,14
"MedSGD_rep1_day1_02152024",2419.7641582296,59.8581,15
"MedSGD_rep2_day1_02152024",2467.69581265998,59.9175,16
"HighSGD_rep1_day1_02152024",2488.37469709385,59.8003,17
"HighSGD_rep2_day1_02152024",2520.91521954036,60.022,18
"AmbSGD_rep1_day2_02162024",2359.48244081654,60.0897,19
"AmbSGD_rep2_day2_02162024",2365.08010108323,60.195,20
"LowSGD_rep1_day2_02162024",2383.70588385494,60.0916,21
"LowSGD_rep2_day2_02162024",2380.030561686,60.3425,22
"MedSGD_rep1_day2_02162024",2411.05156824136,59.9138,23
"MedSGD_rep2_day2_02162024",2399.91472337533,60.318,24
"HighSGD_rep1_day2_02162024",2490.65302401566,60.3063,25
"HighSGD_rep2_day2_02162024",2482.35440026352,59.9751,26
"SeepGW_Varari_02112024_1711",2932.3921072304,60.3276,27
"SeepGW_Varari_02112024_1754",4227.88573255265,60.3178,28
"SeepGW_Varari_02122024_1631",2584.04558315193,60.0398,29
"SeepGW_Varari_02122024_1727",2571.35596880157,59.814,30
