Table of Measured Values
Task,T1049
Scope 1/1, Sample 1/35 (Junk)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,-81.1,23.5,NaN,,
0.0010,1,-81.0,23.5,0.0010,,
0.0025,2,-81.0,23.5,0.0015,,
0.0050,3,-81.0,23.5,0.0020,,
0.0090,4,-80.9,23.5,0.0035,,
0.0150,5,-81.0,23.5,0.0055,,
0.0230,6,-80.9,23.5,0.0075,,
0.0315,7,-80.9,23.5,0.0075,,
0.0400,8,-80.7,23.5,0.0075,,
0.0485,9,-80.4,23.5,0.0070,,
0.0560,10,-80.1,23.5,0.0070,,
0.0645,11,-79.8,23.5,0.0075,,
0.0730,12,-79.4,23.5,0.0075,,
0.0815,13,-78.9,23.5,0.0075,,
0.0900,14,-78.4,23.5,0.0075,,
0.0980,15,-77.8,23.5,0.0075,,
0.1060,16,-77.1,23.5,0.0075,,
0.1140,17,-76.3,23.5,0.0075,,
0.1225,18,-75.6,23.5,0.0075,,
0.1310,19,-74.6,23.5,0.0075,,
0.1395,20,-73.8,23.5,0.0070,,
0.1470,21,-73.0,23.5,0.0070,,
0.1555,22,-72.0,23.5,0.0075,,
0.1640,23,-70.9,23.5,0.0075,,
0.1725,24,-69.9,23.5,0.0075,,
0.1810,25,-68.8,23.5,0.0075,,
0.1895,26,-67.6,23.5,0.0070,,
0.1970,27,-66.6,23.5,0.0070,,
0.2055,28,-65.4,23.5,0.0075,,
0.2140,29,-64.1,23.5,0.0075,,
0.2220,30,-62.8,23.5,0.0075,,
0.2305,31,-61.5,23.5,0.0075,,
0.2390,32,-60.1,23.5,0.0070,,
0.2465,33,-58.8,23.5,0.0070,,
0.2550,34,-57.3,23.5,0.0075,,
0.2635,35,-56.0,23.5,0.0075,,
0.2720,36,-54.6,23.5,0.0075,,
0.2805,37,-53.3,23.5,0.0070,,
0.2890,38,-52.0,23.5,0.0075,,
0.2965,39,-50.7,23.5,0.0070,,
0.3050,40,-49.3,23.5,0.0075,,
0.3135,41,-48.1,23.5,0.0075,,
0.3215,42,-47.0,23.5,0.0075,,
0.3300,43,-45.9,23.5,0.0070,,
0.3385,44,-44.9,23.5,0.0075,,
0.3460,45,-43.8,23.5,0.0070,,
0.3545,46,-42.7,23.5,0.0075,,
0.3630,47,-41.6,23.5,0.0075,,
0.3715,48,-40.6,23.5,0.0075,,
0.3800,49,-39.6,23.5,0.0070,,
0.3875,50,-38.7,23.5,0.0070,,
0.3960,51,-37.8,23.5,0.0075,,
0.4045,52,-36.7,23.5,0.0075,,
0.4130,53,-35.9,23.5,0.0075,,
0.4210,54,-35.0,23.5,0.0075,,
0.4295,55,-34.1,23.5,0.0070,,
0.4370,56,-33.3,23.5,0.0070,,
0.4455,57,-32.4,23.5,0.0075,,
0.4540,58,-31.6,23.5,0.0075,,
0.4625,59,-30.7,23.5,0.0075,,
0.4710,60,-29.8,23.5,0.0070,,
0.4795,61,-29.0,23.5,0.0070,,
0.4870,62,-28.2,23.5,0.0070,,
0.4955,63,-27.5,23.5,0.0075,,
0.5040,64,-26.6,23.5,0.0075,,
0.5125,65,-25.8,23.5,0.0075,,
0.5205,66,-25.0,23.5,0.0065,,
0.5290,67,-24.3,23.5,0.0075,,
0.5365,68,-23.6,23.5,0.0070,,
0.5450,69,-22.8,23.5,0.0075,,
0.5535,70,-22.0,23.5,0.0075,,
0.5620,71,-21.2,23.5,0.0075,,
0.5705,72,-20.5,23.5,0.0070,,
0.5790,73,-19.9,23.5,0.0075,,
0.5865,74,-19.1,23.5,0.0070,,
0.5950,75,-18.3,23.5,0.0075,,
0.6035,76,-17.6,23.5,0.0075,,
0.6120,77,-16.8,23.5,0.0075,,
0.6200,78,-16.1,23.5,0.0065,,
0.6280,79,-15.5,23.5,0.0075,,
0.6360,80,-14.8,23.5,0.0075,,
0.6445,81,-14.0,23.5,0.0075,,
0.6530,82,-13.3,23.5,0.0075,,
0.6615,83,-12.6,23.5,0.0075,,
0.6700,84,-11.9,23.5,0.0070,,
0.6775,85,-11.3,23.5,0.0070,,
0.6860,86,-10.5,23.5,0.0075,,
0.6945,87,-9.8,23.5,0.0075,,
0.7030,88,-9.1,23.5,0.0075,,
0.7110,89,-8.4,23.5,0.0075,,
0.7195,90,-7.7,23.5,0.0070,,
0.7275,91,-7.1,23.5,0.0075,,
0.7355,92,-6.4,23.5,0.0075,,
0.7440,93,-5.7,23.5,0.0075,,
0.7525,94,-5.0,23.5,0.0075,,
0.7610,95,-4.1,23.5,0.0075,,
0.7695,96,-3.4,23.5,0.0075,,
0.7770,97,-2.5,23.5,0.0070,,
0.7855,98,-1.7,23.5,0.0075,,
0.7940,99,-0.9,23.5,0.0075,,
0.8025,100,-0.1,23.5,0.0075,,
0.8110,101,0.5,23.5,0.0070,,
0.8185,102,0.5,23.5,0.0070,,
0.8270,103,1.3,23.5,0.0075,,
0.8355,104,2.2,23.5,0.0075,,
0.8435,105,3.5,23.5,0.0075,,
0.8520,106,3.7,23.5,0.0075,,
0.8605,107,4.6,23.5,0.0070,,
0.8680,108,5.2,23.5,0.0070,,
0.8765,109,5.8,23.5,0.0075,,
0.8850,110,6.5,23.5,0.0075,,
0.8935,111,7.2,23.5,0.0075,,
0.9020,112,7.9,23.5,0.0075,,
0.9105,113,8.8,23.5,0.0075,,
0.9180,114,9.7,23.5,0.0070,,
0.9265,115,10.7,23.5,0.0075,,
0.9350,116,11.7,23.5,0.0075,,
0.9430,117,12.6,23.5,0.0075,,
0.9515,118,13.4,23.5,0.0070,,
0.9590,119,14.3,23.5,0.0070,,
0.9675,120,15.1,23.5,0.0075,,
0.9760,121,16.1,23.5,0.0075,,
0.9845,122,16.9,23.5,0.0075,,
