Results Editor,,,,,,,,,,,,,,,,,,,,
Result Overview,,,,,,,,,,,,,,,,,,,,
Sample Index In Scope,Sample ID1,Sample start time,Overall State,Excluded,Correction factor,Unit of Correction factor,Temperature [°C],Unit of Temperature [°C],Comment,Content (R3),Unit of Content (R3),Data markings of Content (R3),Content (R1),Unit of Content (R1),Data markings of Content (R1),Weight [g],Unit of Weight [g],,Density [g/m L],Unit of Density [g/m L]
1,junk1,10/4/2023 9:48:24 AM,OK,Unchecked,0,,25.0,°C,,2.501,mL,,60.409,g,,60.4091,g,,1.0,g/mL
2,junk2,10/4/2023 9:59:21 AM,OK,Unchecked,0,,25.0,°C,,2.505,mL,,60.384,g,,60.3841,g,,1.0,g/mL
3,postCabral_Col9_Dil1,10/4/2023 10:10:09 AM,OK,Unchecked,0,,25.0,°C,,2.469,mL,,60.246,g,,60.2463,g,,1.0,g/mL
4,postCabral_Col10_Dil1,10/4/2023 10:20:50 AM,OK,Unchecked,0,,25.0,°C,,2.487,mL,,60.402,g,,60.4020,g,,1.0,g/mL
5,postCabral_Blank_Dil1,10/4/2023 10:31:34 AM,OK,Unchecked,0,,25.0,°C,,2.488,mL,,60.080,g,,60.0798,g,,1.0,g/mL
6,postCabral_Col9_Dil2,10/4/2023 10:42:18 AM,OK,Unchecked,0,,25.0,°C,,2.478,mL,,60.152,g,,60.1515,g,,1.0,g/mL
7,postCabral_Col10_Dil2,10/4/2023 10:53:01 AM,OK,Unchecked,0,,25.0,°C,,2.489,mL,,60.310,g,,60.3096,g,,1.0,g/mL
8,postCabral_Blank_Dil2,10/4/2023 11:03:45 AM,OK,Unchecked,0,,25.0,°C,,2.508,mL,,60.259,g,,60.2587,g,,1.0,g/mL
9,postCabral_Col9_Dil3,10/4/2023 11:14:32 AM,OK,Unchecked,0,,25.0,°C,,2.447,mL,,59.747,g,,59.7470,g,,1.0,g/mL
10,postCabral_Col10_Dil3,10/4/2023 11:25:12 AM,OK,Unchecked,0,,25.0,°C,,2.492,mL,,60.232,g,,60.2320,g,,1.0,g/mL
11,postCabral_Blank_Dil3,10/4/2023 11:36:05 AM,OK,Unchecked,0,,25.0,°C,,2.501,mL,,59.729,g,,59.7290,g,,1.0,g/mL
12,postCabral_Col9_Dil4,10/4/2023 11:46:50 AM,OK,Unchecked,0,,25.0,°C,,2.450,mL,,59.951,g,,59.9506,g,,1.0,g/mL
13,postCabral_Col10_Dil4,10/4/2023 11:57:29 AM,OK,Unchecked,0,,25.0,°C,,2.462,mL,,59.874,g,,59.8738,g,,1.0,g/mL
14,postCabral_Blank_Dil4,10/4/2023 12:08:15 PM,OK,Unchecked,0,,25.0,°C,,2.466,mL,,59.733,g,,59.7327,g,,1.0,g/mL
15,postCabral_Col9_Dil5,10/4/2023 12:19:00 PM,OK,Unchecked,0,,25.0,°C,,2.469,mL,,59.841,g,,59.8407,g,,1.0,g/mL
16,postCabral_Col10_Dil5,10/4/2023 12:29:42 PM,OK,Unchecked,0,,25.0,°C,,2.460,mL,,60.004,g,,60.0044,g,,1.0,g/mL
17,postCabral_Blank_Dil5,10/4/2023 12:40:26 PM,OK,Unchecked,0,,25.0,°C,,2.486,mL,,59.977,g,,59.9773,g,,1.0,g/mL
18,postCabral_Col9_Dil6,10/4/2023 12:51:12 PM,OK,Unchecked,0,,25.0,°C,,2.454,mL,,60.318,g,,60.3177,g,,1.0,g/mL
19,postCabral_Col10_Dil6,10/4/2023 1:01:54 PM,OK,Unchecked,0,,25.0,°C,,2.464,mL,,60.357,g,,60.3573,g,,1.0,g/mL
20,postCabral_Blank_Dil6,10/4/2023 1:12:38 PM,OK,Unchecked,0,,25.0,°C,,2.453,mL,,59.914,g,,59.9141,g,,1.0,g/mL
21,postCabral_Col9_Dil7,10/4/2023 1:23:18 PM,OK,Unchecked,0,,25.0,°C,,2.468,mL,,60.413,g,,60.4130,g,,1.0,g/mL
22,postCabral_Col10_Dil7,10/4/2023 1:33:59 PM,OK,Unchecked,0,,25.0,°C,,2.477,mL,,60.038,g,,60.0385,g,,1.0,g/mL
23,postCabral_Blank_Dil7,10/4/2023 1:44:41 PM,OK,Unchecked,0,,25.0,°C,,2.502,mL,,60.001,g,,60.0009,g,,1.0,g/mL
24,postCabral_Col9_Dil8,10/4/2023 1:55:29 PM,OK,Unchecked,0,,25.0,°C,,2.458,mL,,60.134,g,,60.1341,g,,1.0,g/mL
25,postCabral_Col10_Dil8,10/4/2023 2:06:12 PM,OK,Unchecked,0,,25.0,°C,,2.468,mL,,60.243,g,,60.2432,g,,1.0,g/mL
26,postCabral_Blank_Dil8,10/4/2023 2:16:58 PM,OK,Unchecked,0,,25.0,°C,,2.447,mL,,59.711,g,,59.7109,g,,1.0,g/mL
27,postCabral_Col9_Dil9,10/4/2023 2:27:41 PM,OK,Unchecked,0,,25.0,°C,,2.452,mL,,59.844,g,,59.8440,g,,1.0,g/mL
28,postCabral_Col10_Dil9,10/4/2023 2:38:21 PM,OK,Unchecked,0,,25.0,°C,,2.456,mL,,59.709,g,,59.7087,g,,1.0,g/mL
29,postCabral_Blank_Dil9,10/4/2023 2:49:06 PM,OK,Unchecked,0,,25.0,°C,,2.474,mL,,60.210,g,,60.2095,g,,1.0,g/mL
10/4/2023 3:01:43 PMSystemInternal,,,,,,,,,,,,,,,,,,1/1,,
