Task,T6391
Scope 1/1, Sample 1/4 (Junk1)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,-56.7,20.5,NaN,,
0.0005,1,-56.8,20.5,0.0005,,
0.0025,2,-56.8,20.5,0.0020,,
0.0050,3,-56.8,20.5,0.0025,,
0.0090,4,-56.8,20.5,0.0035,,
0.0150,5,-56.8,20.5,0.0055,,
0.0235,6,-56.7,20.5,0.0075,,
0.0310,7,-56.6,20.5,0.0075,,
0.0395,8,-56.2,20.5,0.0085,,
0.0480,9,-55.9,20.5,0.0085,,
0.0565,10,-55.4,20.5,0.0075,,
0.0650,11,-55.0,20.5,0.0075,,
0.0735,12,-54.3,20.5,0.0075,,
0.0810,13,-53.6,20.5,0.0075,,
0.0895,14,-52.8,20.5,0.0085,,
0.0975,15,-52.0,20.5,0.0080,,
0.1060,16,-51.2,20.5,0.0075,,
0.1145,17,-50.4,20.5,0.0075,,
0.1230,18,-49.5,20.5,0.0075,,
0.1305,19,-48.8,20.5,0.0075,,
0.1390,20,-47.9,20.5,0.0085,,
0.1475,21,-47.0,20.5,0.0085,,
0.1560,22,-45.9,20.5,0.0075,,
0.1645,23,-44.9,20.5,0.0075,,
0.1725,24,-43.9,20.5,0.0075,,
0.1805,25,-42.8,20.6,0.0080,,
0.1885,26,-41.8,20.5,0.0080,,
0.1970,27,-40.8,20.5,0.0085,,
0.2055,28,-39.7,20.5,0.0075,,
0.2140,29,-38.7,20.6,0.0075,,
0.2225,30,-37.7,20.6,0.0075,,
0.2300,31,-36.8,20.6,0.0075,,
0.2385,32,-35.8,20.6,0.0085,,
0.2470,33,-34.9,20.6,0.0085,,
0.2555,34,-33.9,20.6,0.0075,,
0.2635,35,-33.1,20.6,0.0075,,
0.2720,36,-32.1,20.6,0.0075,,
0.2805,37,-31.3,20.6,0.0085,,
0.2880,38,-30.5,20.6,0.0075,,
0.2965,39,-29.6,20.6,0.0085,,
0.3050,40,-28.7,20.6,0.0075,,
0.3135,41,-27.8,20.6,0.0075,,
