SampleID,TA,Mass,Sample.Index
junk1,2486.812514,59.8566,1
CRM,2241.021513,59.8826,2
preCabralD5_Dil1rep1,2365.781114,59.7407,3
preCabralD5_Dil1rep2,2367.842242,60.0052,4
preCabralD5_Dil1rep3,2365.667059,60.2791,5
preCabralD5_Dil2rep1,2379.403764,59.8176,6
preCabralD5_Dil2rep2,2367.697356,59.8673,7
preCabralD5_Dil2rep3,2565.310919,59.8527,8
preCabralD5_Dil3rep1,2375.664553,59.8399,9
preCabralD5_Dil3rep2,2379.247299,60.0252,10
preCabralD5_Dil3rep3,2380.571427,59.7736,11
preCabralD5_Dil4rep1,2381.058295,59.6741,12
preCabralD5_Dil4rep2,2374.513003,59.9294,13
preCabralD5_Dil4rep3,2379.875807,60.4039,14
preCabralD5_Dil5rep1,2389.146801,60.3803,15
preCabralD5_Dil5rep2,2382.775125,59.9472,16
preCabralD5_Dil5rep3,2389.538364,60.1795,17
preCabralD5_Dil6rep1,2373.183429,59.6648,18
preCabralD5_Dil6rep2,2370.87379,59.7538,19
preCabralD5_Dil6rep3,2368.054628,60.0295,20
preCabralD5_Dil7rep1,2382.742144,59.7756,21
preCabralD5_Dil7rep2,2376.654123,59.6638,22
preCabralD5_Dil7rep3,2400.437685,59.8597,23
preCabralD5_Dil8rep1,2358.515861,59.8616,24
preCabralD5_Dil8rep2,2377.594876,60.1176,25
preCabralD5_Dil8rep3,2368.829707,60.3638,26
preCabralD5_Dil9rep1,2378.344944,60.2294,27
preCabralD5_Dil9rep2,2376.714061,59.7825,28
preCabralD5_Dil9rep3,2377.956757,60.3209,29
